"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id","wheelchair_accessible","bikes_allowed"
"1","1","1","30TH ST. PHL.","0","4660","1","1",""
"1","1","2","30TH ST. PHL.","0","4662","2","1",""
"1","1","3","30TH ST. PHL.","0","4664","3","1",""
"1","1","4","30TH ST. PHL.","0","4668","4","1",""
"1","1","5","30TH ST. PHL.","0","4670","5","1",""
"1","1","6","30TH ST. PHL.","0","4674","6","1",""
"1","1","7","30TH ST. PHL.","0","4678","7","1",""
"1","1","8","30TH ST. PHL.","0","4680","8","1",""
"1","1","9","30TH ST. PHL.","0","4682","9","1",""
"1","1","10","30TH ST. PHL.","0","4684","10","1",""
"1","1","11","30TH ST. PHL.","0","4688","11","1",""
"1","1","12","30TH ST. PHL.","0","4692","12","1",""
"1","2","13","30TH ST. PHL.","0","4608","13","1",""
"1","2","14","30TH ST. PHL.","0","4610","14","1",""
"1","2","15","30TH ST. PHL.","0","4612","15","1",""
"1","2","16","30TH ST. PHL.","0","4616","16","1",""
"1","2","17","30TH ST. PHL.","0","4620","17","1",""
"1","2","18","30TH ST. PHL.","0","4624","18","1",""
"1","2","19","30TH ST. PHL.","0","4628","19","1",""
"1","2","20","30TH ST. PHL.","0","4630","20","1",""
"1","2","21","30TH ST. PHL.","0","4632","21","1",""
"1","2","22","30TH ST. PHL.","0","4634","22","1",""
"1","2","23","30TH ST. PHL.","0","4638","23","1",""
"1","2","24","30TH ST. PHL.","0","4642","24","1",""
"1","2","25","ATLANTIC CITY","1","4651","25","1",""
"1","3","26","ATLANTIC CITY","1","4697","26","1",""
"1","1","27","ATLANTIC CITY","1","4661","27","1",""
"1","1","28","ATLANTIC CITY","1","4669","28","1",""
"1","1","29","ATLANTIC CITY","1","4671","29","1",""
"1","1","30","ATLANTIC CITY","1","4673","30","1",""
"1","1","31","ATLANTIC CITY","1","4677","31","1",""
"1","1","32","ATLANTIC CITY","1","4679","32","1",""
"1","1","33","ATLANTIC CITY","1","4683","33","1",""
"1","1","34","ATLANTIC CITY","1","4685","34","1",""
"1","1","35","ATLANTIC CITY","1","4687","35","1",""
"1","1","36","ATLANTIC CITY","1","4689","36","1",""
"1","1","37","ATLANTIC CITY","1","4693","37","1",""
"1","2","38","ATLANTIC CITY","1","4613","38","1",""
"1","2","39","ATLANTIC CITY","1","4615","39","1",""
"1","2","40","ATLANTIC CITY","1","4617","40","1",""
"1","2","41","ATLANTIC CITY","1","4623","41","1",""
"1","2","42","ATLANTIC CITY","1","4627","42","1",""
"1","2","43","ATLANTIC CITY","1","4631","43","1",""
"1","2","44","ATLANTIC CITY","1","4633","44","1",""
"1","2","45","ATLANTIC CITY","1","4635","45","1",""
"1","2","46","ATLANTIC CITY","1","4639","46","1",""
"1","2","47","ATLANTIC CITY","1","4641","47","1",""
"1","2","48","ATLANTIC CITY","1","4643","48","1",""
"2","2","49","HOBOKEN","0","1002","49","1",""
"2","2","50","HOBOKEN","0","1000","50","1",""
"2","2","51","HOBOKEN","0","1070","51","1",""
"2","2","52","HOBOKEN","0","1006","52","1",""
"2","2","53","HOBOKEN","0","1074","53","1",""
"2","2","54","DOVER","1","1009","54","1",""
"2","2","55","MOUNT OLIVE","1","1055","55","1",""
"2","2","56","DENVILLE","1","1003","56","1",""
"2","2","57","LAKE HOPATCONG","1","1011","57","1",""
"2","2","58","DOVER","1","1001","58","1",""
"2","2","59","HACKETTSTOWN","1","1079","59","1",""
"2","2","60","MOUNT OLIVE","1","1061","60","1",""
"2","2","61","HACKETTSTOWN","1","1085","61","1",""
"2","2","62","HACKETTSTOWN","1","1087","62","1",""
"3","3","63","HOBOKEN","0","0544","63","1",""
"3","1","64","HOBOKEN","0","0510","64","1",""
"3","1","65","HOBOKEN","0","0514","65","1",""
"3","1","66","HOBOKEN","0","0518","66","1",""
"3","1","67","HOBOKEN","0","0522","67","1",""
"3","1","68","HOBOKEN","0","0526","68","1",""
"3","1","69","HOBOKEN","0","0530","69","1",""
"3","1","70","HOBOKEN","0","0534","70","1",""
"3","1","71","HOBOKEN","0","0538","71","1",""
"3","2","72","HOBOKEN","0","0262","72","1",""
"3","2","73","NEW YORK PENN STATION","0","6210","73","1",""
"3","2","74","HOBOKEN","0","0204","74","1",""
"3","2","75","NEW YORK PENN STATION","0","6200","75","1",""
"3","2","76","NEW YORK PENN STATION","0","6252","76","1",""
"3","2","77","HOBOKEN","0","0208","77","1",""
"3","2","78","HOBOKEN","0","0212","78","1",""
"3","2","79","HOBOKEN","0","0264","79","1",""
"3","2","80","NEW YORK PENN STATION","0","6206","80","1",""
"3","2","81","NEW YORK PENN STATION","0","6214","81","1",""
"3","2","82","NEW YORK PENN STATION","0","6278","82","1",""
"3","2","83","NEW YORK PENN STATION","0","6280","83","1",""
"3","2","84","NEW YORK PENN STATION","0","6202","84","1",""
"3","2","85","NEW YORK PENN STATION","0","6204","85","1",""
"3","2","86","NEW YORK PENN STATION","0","6216","86","1",""
"3","2","87","NEW YORK PENN STATION","0","6222","87","1",""
"3","2","88","NEW YORK PENN STATION","0","6226","88","1",""
"3","2","89","NEW YORK PENN STATION","0","6230","89","1",""
"3","2","90","NEW YORK PENN STATION","0","6234","90","1",""
"3","2","91","NEW YORK PENN STATION","0","6238","91","1",""
"3","2","92","NEW YORK PENN STATION","0","6242","92","1",""
"3","2","93","NEW YORK PENN STATION","0","6246","93","1",""
"3","2","94","NEW YORK PENN STATION","0","6258","94","1",""
"3","2","95","NEW YORK PENN STATION","0","6270","95","1",""
"3","2","96","NEW YORK PENN STATION","0","6274","96","1",""
"3","2","97","MSU","1","6201","97","1",""
"3","3","98","BAY STREET","1","0509","98","1",""
"3","1","99","BAY STREET","1","0513","99","1",""
"3","1","100","BAY STREET","1","0515","100","1",""
"3","1","101","BAY STREET","1","0519","101","1",""
"3","1","102","BAY STREET","1","0523","102","1",""
"3","1","103","BAY STREET","1","0527","103","1",""
"3","1","104","BAY STREET","1","0531","104","1",""
"3","1","105","BAY STREET","1","0535","105","1",""
"3","1","106","BAY STREET","1","0539","106","1",""
"3","1","107","BAY STREET","1","0545","107","1",""
"3","2","108","MSU","1","6263","108","1",""
"3","2","109","MSU","1","6213","109","1",""
"3","2","110","MSU","1","0267","110","1",""
"3","2","111","MSU","1","0275","111","1",""
"3","2","112","MSU","1","6273","112","1",""
"3","2","113","MSU","1","6279","113","1",""
"3","2","114","MSU","1","6215","114","1",""
"3","2","115","MSU","1","6227","115","1",""
"3","2","116","MSU","1","6297","116","1",""
"3","2","117","MSU","1","6299","117","1",""
"3","2","118","MSU","1","6219","118","1",""
"3","2","119","MSU","1","6233","119","1",""
"3","2","120","MSU","1","6237","120","1",""
"3","2","121","MSU","1","6241","121","1",""
"3","2","122","MSU","1","6245","122","1",""
"3","2","123","MSU","1","6251","123","1",""
"3","2","124","MSU","1","6253","124","1",""
"3","2","125","MSU","1","6283","125","1",""
"3","2","126","MSU","1","6291","126","1",""
"3","2","127","MSU","1","6293","127","1",""
"3","2","128","MSU","1","6295","128","1",""
"3","2","129","MSU","1","6231","129","1",""
"3","2","130","MSU","1","6209","130","1",""
"3","2","131","MSU","1","0211","131","1",""
"4","4","132","HOBOKEN TERMINAL","0","342JC006","132","1",""
"4","4","133","HOBOKEN TERMINAL","0","342JC002","132","1",""
"4","4","134","HOBOKEN TERMINAL","0","342JC004","132","1",""
"4","4","135","HOBOKEN TERMINAL","0","342JC008","132","1",""
"4","4","136","HOBOKEN TERMINAL","0","342JC006","132","1",""
"4","4","137","HOBOKEN TERMINAL","0","342JC002","132","1",""
"4","4","138","HOBOKEN TERMINAL","0","342JC004","132","1",""
"4","4","139","HOBOKEN TERMINAL","0","342JC008","132","1",""
"4","4","140","HOBOKEN TERMINAL","0","342JC006","132","1",""
"4","4","141","HOBOKEN TERMINAL","0","342JC002","132","1",""
"4","4","142","HOBOKEN TERMINAL","0","342JC004","132","1",""
"4","4","143","HOBOKEN TERMINAL","0","342JC008","132","1",""
"4","4","144","HOBOKEN TERMINAL","0","342JC006","132","1",""
"4","4","145","HOBOKEN TERMINAL","0","342JC002","132","1",""
"4","4","146","HOBOKEN TERMINAL","0","342JC004","132","1",""
"4","4","147","HOBOKEN TERMINAL","0","342JC008","132","1",""
"4","4","148","HOBOKEN TERMINAL","0","342JC006","132","1",""
"4","4","149","HOBOKEN TERMINAL","0","342JC002","132","1",""
"4","4","150","HOBOKEN TERMINAL","0","342JC004","132","1",""
"4","4","151","HOBOKEN TERMINAL","0","342JC008","132","1",""
"4","4","152","HOBOKEN TERMINAL","0","342JC006","132","1",""
"4","4","153","HOBOKEN TERMINAL","0","342JC002","132","1",""
"4","4","154","HOBOKEN TERMINAL","0","342JC004","132","1",""
"4","4","155","HOBOKEN TERMINAL","0","342JC008","132","1",""
"4","4","156","HOBOKEN TERMINAL","0","342JC006","132","1",""
"4","4","157","HOBOKEN TERMINAL","0","342JC002","132","1",""
"4","4","158","HOBOKEN TERMINAL","0","342JC004","132","1",""
"4","4","159","HOBOKEN TERMINAL","0","342JC008","132","1",""
"4","4","160","HOBOKEN TERMINAL","0","342JC006","132","1",""
"4","4","161","HOBOKEN TERMINAL","0","342JC002","132","1",""
"4","4","162","HOBOKEN TERMINAL","0","342JC004","132","1",""
"4","4","163","HOBOKEN TERMINAL","0","342JC008","132","1",""
"4","4","164","HOBOKEN TERMINAL","0","342JC006","132","1",""
"4","4","165","HOBOKEN TERMINAL","0","342JC002","132","1",""
"4","4","166","HOBOKEN TERMINAL","0","342JC004","132","1",""
"4","4","167","HOBOKEN TERMINAL","0","342JC008","132","1",""
"4","4","168","HOBOKEN TERMINAL","0","342JC006","132","1",""
"4","4","169","HOBOKEN TERMINAL","0","342JC002","132","1",""
"4","4","170","HOBOKEN TERMINAL","0","342JC004","132","1",""
"4","4","171","HOBOKEN TERMINAL","0","342JC008","132","1",""
"4","4","172","HOBOKEN TERMINAL","0","342JC006","132","1",""
"4","4","173","HOBOKEN TERMINAL","0","342JC002","132","1",""
"4","4","174","HOBOKEN TERMINAL","0","342JC004","132","1",""
"4","4","175","HOBOKEN TERMINAL","0","342JC008","132","1",""
"4","4","176","HOBOKEN TERMINAL","0","342JC006","132","1",""
"4","4","177","HOBOKEN TERMINAL","0","342JC002","132","1",""
"4","4","178","HOBOKEN TERMINAL","0","342JC004","132","1",""
"4","4","179","HOBOKEN TERMINAL","0","342JC008","132","1",""
"4","4","180","HOBOKEN TERMINAL","0","342JC006","132","1",""
"4","4","181","HOBOKEN TERMINAL","0","342JC002","132","1",""
"4","4","182","HOBOKEN TERMINAL","0","342JC004","132","1",""
"4","4","183","HOBOKEN TERMINAL","0","342JC008","132","1",""
"4","4","184","HOBOKEN TERMINAL","0","342JC006","132","1",""
"4","4","185","HOBOKEN TERMINAL","0","342JC002","132","1",""
"4","4","186","HOBOKEN TERMINAL","0","342JC004","132","1",""
"4","4","187","HOBOKEN TERMINAL","0","342JC006","132","1",""
"4","4","188","HOBOKEN TERMINAL","0","342JC002","132","1",""
"4","4","189","TONNELLE AVENUE","0","342JC005","133","1",""
"4","4","190","TONNELLE AVENUE","0","342JC009","133","1",""
"4","4","191","TONNELLE AVENUE","0","342JC001","133","1",""
"4","4","192","TONNELLE AVENUE","0","342JC007","133","1",""
"4","4","193","TONNELLE AVENUE","0","342JC003","133","1",""
"4","4","194","TONNELLE AVENUE","0","342JC005","133","1",""
"4","4","195","TONNELLE AVENUE","0","342JC009","133","1",""
"4","4","196","TONNELLE AVENUE","0","342JC001","133","1",""
"4","4","197","TONNELLE AVENUE","0","342JC007","133","1",""
"4","4","198","TONNELLE AVENUE","0","342JC003","133","1",""
"4","4","199","TONNELLE AVENUE","0","342JC005","133","1",""
"4","4","200","TONNELLE AVENUE","0","342JC009","133","1",""
"4","4","201","TONNELLE AVENUE","0","342JC001","133","1",""
"4","4","202","TONNELLE AVENUE","0","342JC007","133","1",""
"4","4","203","TONNELLE AVENUE","0","342JC003","133","1",""
"4","4","204","TONNELLE AVENUE","0","342JC005","133","1",""
"4","4","205","TONNELLE AVENUE","0","342JC009","133","1",""
"4","4","206","TONNELLE AVENUE","0","342JC001","133","1",""
"4","4","207","TONNELLE AVENUE","0","342JC007","133","1",""
"4","4","208","TONNELLE AVENUE","0","342JC003","133","1",""
"4","4","209","TONNELLE AVENUE","0","342JC005","133","1",""
"4","4","210","TONNELLE AVENUE","0","342JC009","133","1",""
"4","4","211","TONNELLE AVENUE","0","342JC001","133","1",""
"4","4","212","TONNELLE AVENUE","0","342JC007","133","1",""
"4","4","213","TONNELLE AVENUE","0","342JC003","133","1",""
"4","4","214","TONNELLE AVENUE","0","342JC005","133","1",""
"4","4","215","TONNELLE AVENUE","0","342JC009","133","1",""
"4","4","216","TONNELLE AVENUE","0","342JC001","133","1",""
"4","4","217","TONNELLE AVENUE","0","342JC007","133","1",""
"4","4","218","TONNELLE AVENUE","0","342JC003","133","1",""
"4","4","219","TONNELLE AVENUE","0","342JC005","133","1",""
"4","4","220","TONNELLE AVENUE","0","342JC009","133","1",""
"4","4","221","TONNELLE AVENUE","0","342JC001","133","1",""
"4","4","222","TONNELLE AVENUE","0","342JC007","133","1",""
"4","4","223","TONNELLE AVENUE","0","342JC003","133","1",""
"4","4","224","TONNELLE AVENUE","0","342JC005","133","1",""
"4","4","225","TONNELLE AVENUE","0","342JC009","133","1",""
"4","4","226","TONNELLE AVENUE","0","342JC001","133","1",""
"4","4","227","TONNELLE AVENUE","0","342JC007","133","1",""
"4","4","228","TONNELLE AVENUE","0","342JC003","133","1",""
"4","4","229","TONNELLE AVENUE","0","342JC005","133","1",""
"4","4","230","TONNELLE AVENUE","0","342JC009","133","1",""
"4","4","231","TONNELLE AVENUE","0","342JC001","133","1",""
"4","4","232","TONNELLE AVENUE","0","342JC007","133","1",""
"4","4","233","TONNELLE AVENUE","0","342JC003","133","1",""
"4","4","234","TONNELLE AVENUE","0","342JC005","133","1",""
"4","4","235","TONNELLE AVENUE","0","342JC009","133","1",""
"4","4","236","TONNELLE AVENUE","0","342JC001","133","1",""
"4","4","237","TONNELLE AVENUE","0","342JC007","133","1",""
"4","4","238","TONNELLE AVENUE","0","342JC003","133","1",""
"4","4","239","TONNELLE AVENUE","0","342JC005","133","1",""
"4","4","240","TONNELLE AVENUE","0","342JC009","133","1",""
"4","4","241","TONNELLE AVENUE","0","342JC001","133","1",""
"4","4","242","TONNELLE AVENUE","0","342JC007","133","1",""
"4","4","243","TONNELLE AVENUE","0","342JC003","133","1",""
"4","4","244","TONNELLE AVENUE","0","342JC005","133","1",""
"4","4","245","TONNELLE AVENUE","0","342JC001","133","1",""
"4","4","246","HOBOKEN TERMINAL","0","342JC002","134","1",""
"4","4","247","HOBOKEN TERMINAL","0","342JC004","134","1",""
"4","4","248","HOBOKEN TERMINAL","0","342JC008","134","1",""
"4","4","249","TONNELLE AVENUE","0","342JC003","135","1",""
"4","4","250","8TH STREET","1","342JC002","136","1",""
"4","4","251","8TH STREET","1","342JC004","136","1",""
"4","4","252","8TH STREET","1","342JC008","136","1",""
"4","4","253","8TH STREET","1","342JC006","136","1",""
"4","4","254","8TH STREET","1","342JC002","136","1",""
"4","4","255","8TH STREET","1","342JC004","136","1",""
"4","4","256","8TH STREET","1","342JC008","136","1",""
"4","4","257","8TH STREET","1","342JC006","136","1",""
"4","4","258","8TH STREET","1","342JC002","136","1",""
"4","4","259","8TH STREET","1","342JC004","136","1",""
"4","4","260","8TH STREET","1","342JC008","136","1",""
"4","4","261","8TH STREET","1","342JC006","136","1",""
"4","4","262","8TH STREET","1","342JC002","136","1",""
"4","4","263","8TH STREET","1","342JC004","136","1",""
"4","4","264","8TH STREET","1","342JC008","136","1",""
"4","4","265","8TH STREET","1","342JC006","136","1",""
"4","4","266","8TH STREET","1","342JC002","136","1",""
"4","4","267","8TH STREET","1","342JC004","136","1",""
"4","4","268","8TH STREET","1","342JC008","136","1",""
"4","4","269","8TH STREET","1","342JC006","136","1",""
"4","4","270","8TH STREET","1","342JC002","136","1",""
"4","4","271","8TH STREET","1","342JC004","136","1",""
"4","4","272","8TH STREET","1","342JC008","136","1",""
"4","4","273","8TH STREET","1","342JC006","136","1",""
"4","4","274","8TH STREET","1","342JC002","136","1",""
"4","4","275","8TH STREET","1","342JC004","136","1",""
"4","4","276","8TH STREET","1","342JC008","136","1",""
"4","4","277","8TH STREET","1","342JC006","136","1",""
"4","4","278","8TH STREET","1","342JC002","136","1",""
"4","4","279","8TH STREET","1","342JC004","136","1",""
"4","4","280","8TH STREET","1","342JC008","136","1",""
"4","4","281","8TH STREET","1","342JC006","136","1",""
"4","4","282","8TH STREET","1","342JC002","136","1",""
"4","4","283","8TH STREET","1","342JC004","136","1",""
"4","4","284","8TH STREET","1","342JC008","136","1",""
"4","4","285","8TH STREET","1","342JC006","136","1",""
"4","4","286","8TH STREET","1","342JC002","136","1",""
"4","4","287","8TH STREET","1","342JC004","136","1",""
"4","4","288","8TH STREET","1","342JC008","136","1",""
"4","4","289","8TH STREET","1","342JC006","136","1",""
"4","4","290","8TH STREET","1","342JC002","136","1",""
"4","4","291","8TH STREET","1","342JC004","136","1",""
"4","4","292","8TH STREET","1","342JC008","136","1",""
"4","4","293","8TH STREET","1","342JC006","136","1",""
"4","4","294","8TH STREET","1","342JC002","136","1",""
"4","4","295","8TH STREET","1","342JC004","136","1",""
"4","4","296","8TH STREET","1","342JC008","136","1",""
"4","4","297","8TH STREET","1","342JC006","136","1",""
"4","4","298","8TH STREET","1","342JC002","136","1",""
"4","4","299","8TH STREET","1","342JC004","136","1",""
"4","4","300","8TH STREET","1","342JC008","136","1",""
"4","4","301","8TH STREET","1","342JC006","136","1",""
"4","4","302","8TH STREET","1","342JC002","136","1",""
"4","4","303","8TH STREET","1","342JC004","136","1",""
"4","4","304","8TH STREET","1","342JC008","136","1",""
"4","4","305","8TH STREET","1","342JC006","136","1",""
"4","4","306","8TH STREET","1","342JC002","136","1",""
"4","4","307","8TH STREET","1","342JC004","136","1",""
"4","4","308","8TH STREET","1","342JC006","136","1",""
"4","4","309","8TH STREET","1","342JC002","136","1",""
"4","4","310","WEST SIDE AVENUE","1","342JC009","137","1",""
"4","4","311","WEST SIDE AVENUE","1","342JC001","138","1",""
"4","4","312","WEST SIDE AVENUE","1","342JC007","138","1",""
"4","4","313","WEST SIDE AVENUE","1","342JC003","138","1",""
"4","4","314","WEST SIDE AVENUE","1","342JC005","138","1",""
"4","4","315","WEST SIDE AVENUE","1","342JC009","138","1",""
"4","4","316","WEST SIDE AVENUE","1","342JC001","138","1",""
"4","4","317","WEST SIDE AVENUE","1","342JC007","138","1",""
"4","4","318","WEST SIDE AVENUE","1","342JC003","138","1",""
"4","4","319","WEST SIDE AVENUE","1","342JC005","138","1",""
"4","4","320","WEST SIDE AVENUE","1","342JC009","138","1",""
"4","4","321","WEST SIDE AVENUE","1","342JC001","138","1",""
"4","4","322","WEST SIDE AVENUE","1","342JC007","138","1",""
"4","4","323","WEST SIDE AVENUE","1","342JC003","138","1",""
"4","4","324","WEST SIDE AVENUE","1","342JC005","138","1",""
"4","4","325","WEST SIDE AVENUE","1","342JC009","138","1",""
"4","4","326","WEST SIDE AVENUE","1","342JC001","138","1",""
"4","4","327","WEST SIDE AVENUE","1","342JC007","138","1",""
"4","4","328","WEST SIDE AVENUE","1","342JC003","138","1",""
"4","4","329","WEST SIDE AVENUE","1","342JC005","138","1",""
"4","4","330","WEST SIDE AVENUE","1","342JC009","138","1",""
"4","4","331","WEST SIDE AVENUE","1","342JC001","138","1",""
"4","4","332","WEST SIDE AVENUE","1","342JC007","138","1",""
"4","4","333","WEST SIDE AVENUE","1","342JC003","138","1",""
"4","4","334","WEST SIDE AVENUE","1","342JC005","138","1",""
"4","4","335","WEST SIDE AVENUE","1","342JC009","138","1",""
"4","4","336","WEST SIDE AVENUE","1","342JC001","138","1",""
"4","4","337","WEST SIDE AVENUE","1","342JC007","138","1",""
"4","4","338","WEST SIDE AVENUE","1","342JC003","138","1",""
"4","4","339","WEST SIDE AVENUE","1","342JC005","138","1",""
"4","4","340","WEST SIDE AVENUE","1","342JC009","138","1",""
"4","4","341","WEST SIDE AVENUE","1","342JC001","138","1",""
"4","4","342","WEST SIDE AVENUE","1","342JC007","138","1",""
"4","4","343","WEST SIDE AVENUE","1","342JC003","138","1",""
"4","4","344","WEST SIDE AVENUE","1","342JC005","138","1",""
"4","4","345","WEST SIDE AVENUE","1","342JC009","138","1",""
"4","4","346","WEST SIDE AVENUE","1","342JC001","138","1",""
"4","4","347","WEST SIDE AVENUE","1","342JC007","138","1",""
