route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_short_name
CYN,SID185189,CYN1082_20260105_SID185189,Suburban Station,0,1082,001005,2,1,CYN1082
CYN,SID185189,CYN1083_20260105_SID185189,Cynwyd,1,1083,005001,2,1,CYN1083
CYN,SID185189,CYN1084_20260105_SID185189,Suburban Station,0,1084,001005,2,1,CYN1084
CYN,SID185189,CYN1085_20260105_SID185189,Cynwyd,1,1085,005001,2,1,CYN1085
WIL,SID185189,WIL1226_20260105_SID185189,Suburban Station,0,1226,201007,2,1,WIL1226
WIL,SID185189,WIL1228_20260105_SID185189,Suburban Station,0,1228,201007,0,1,WIL1228
MED,SID185189,MED1380_20260105_SID185189,Suburban Station,0,1380,300007,2,1,MED1380
TRE,SID185189,TRE1705_20260105_SID185189,Trenton,1,1705,007701,2,1,TRE1705
TRE,SID185186,TRE1706_20260104_SID185186,Jefferson Station,0,1706,701007,0,1,TRE1706
TRE,SID185186,TRE1707_20260104_SID185186,Trenton,1,1707,007701,0,1,TRE1707
TRE,SID185186,TRE1708_20260104_SID185186,Jefferson Station,0,1708,701007,0,1,TRE1708
TRE,SID185186,TRE1709_20260104_SID185186,Trenton,1,1709,007701,0,1,TRE1709
TRE,SID185186,TRE1710_20260104_SID185186,Jefferson Station,0,1710,701007,0,1,TRE1710
TRE,SID185186,TRE1711_20260104_SID185186,Trenton,1,1711,007701,0,1,TRE1711
TRE,SID185186,TRE1712_20260104_SID185186,Jefferson Station,0,1712,701007,0,1,TRE1712
TRE,SID185186,TRE1713_20260104_SID185186,Trenton,1,1713,007701,0,1,TRE1713
TRE,SID185186,TRE1714_20260104_SID185186,Jefferson Station,0,1714,701007,0,1,TRE1714
TRE,SID185186,TRE1715_20260104_SID185186,Trenton,1,1715,007701,0,1,TRE1715
TRE,SID185186,TRE1716_20260104_SID185186,Jefferson Station,0,1716,701007,0,1,TRE1716
TRE,SID185186,TRE1717_20260104_SID185186,Trenton,1,1717,007701,0,1,TRE1717
TRE,SID185186,TRE1718_20260104_SID185186,Jefferson Station,0,1718,701007,0,1,TRE1718
TRE,SID185186,TRE1719_20260104_SID185186,Trenton,1,1719,007701,0,1,TRE1719
TRE,SID185186,TRE1720_20260104_SID185186,Jefferson Station,0,1720,701007,0,1,TRE1720
TRE,SID185186,TRE1721_20260104_SID185186,Trenton,1,1721,007701,0,1,TRE1721
TRE,SID185186,TRE1722_20260104_SID185186,Jefferson Station,0,1722,701007,0,1,TRE1722
TRE,SID185186,TRE1723_20260104_SID185186,Trenton,1,1723,007701,0,1,TRE1723
TRE,SID185186,TRE1724_20260104_SID185186,Jefferson Station,0,1724,701007,0,1,TRE1724
TRE,SID185186,TRE1725_20260104_SID185186,Trenton,1,1725,007701,0,1,TRE1725
TRE,SID185186,TRE1726_20260104_SID185186,Jefferson Station,0,1726,701007,0,1,TRE1726
TRE,SID185186,TRE1727_20260104_SID185186,Trenton,1,1727,007701,0,1,TRE1727
TRE,SID185186,TRE1728_20260104_SID185186,Jefferson Station,0,1728,701007,0,1,TRE1728
TRE,SID185186,TRE1729_20260104_SID185186,Trenton,1,1729,007701,0,1,TRE1729
TRE,SID185186,TRE1730_20260104_SID185186,Jefferson Station,0,1730,701007,0,1,TRE1730
TRE,SID185186,TRE1731_20260104_SID185186,Trenton,1,1731,007701,0,1,TRE1731
TRE,SID185186,TRE1732_20260104_SID185186,Jefferson Station,0,1732,701007,0,1,TRE1732
TRE,SID185186,TRE1733_20260104_SID185186,Trenton,1,1733,007701,0,1,TRE1733
TRE,SID185186,TRE1734_20260104_SID185186,Jefferson Station,0,1734,701007,0,1,TRE1734
TRE,SID185186,TRE1735_20260104_SID185186,Trenton,1,1735,007701,0,1,TRE1735
NOR,SID185189,NOR203_20260105_SID185189,Center City Philadelphia,1,203,228004,2,1,NOR203
WIL,SID185189,WIL203_20260105_SID185189,Marcus Hook,1,203,007201,2,1,WIL203
WIL,SID185189,WIL206_20260105_SID185189,Center City Philadelphia,0,206,201007,2,1,WIL206
NOR,SID185189,NOR206_20260105_SID185189,Norristown Elm Street,0,206,004228,2,1,NOR206
WIL,SID185189,WIL220_20260105_SID185189,Center City Philadelphia,0,220,201007,2,1,WIL220
NOR,SID185189,NOR220_20260105_SID185189,Norristown Elm Street,0,220,004228,2,1,NOR220
NOR,SID185189,NOR2303_20260105_SID185189,Center City Philadelphia,1,2303,228004,2,1,NOR2303
MED,SID185189,MED2303_20260105_SID185189,Wawa,1,2303,007300,2,1,MED2303
NOR,SID185189,NOR2305_20260105_SID185189,Center City Philadelphia,1,2305,228004,2,1,NOR2305
MED,SID185189,MED2305_20260105_SID185189,Wawa,1,2305,007300,2,1,MED2305
NOR,SID185189,NOR2309_20260105_SID185189,Center City Philadelphia,1,2309,228004,2,1,NOR2309
MED,SID185189,MED2309_20260105_SID185189,Wawa,1,2309,007300,0,1,MED2309
NOR,SID185189,NOR2311_20260105_SID185189,Center City Philadelphia,1,2311,228004,0,1,NOR2311
MED,SID185189,MED2311_20260105_SID185189,Wawa,1,2311,007300,0,1,MED2311
NOR,SID185189,NOR2313_20260105_SID185189,Center City Philadelphia,1,2313,228004,0,1,NOR2313
MED,SID185189,MED2313_20260105_SID185189,Wawa,1,2313,007300,0,1,MED2313
NOR,SID185189,NOR2315_20260105_SID185189,Center City Philadelphia,1,2315,228004,0,1,NOR2315
MED,SID185189,MED2315_20260105_SID185189,Wawa,1,2315,007300,0,1,MED2315
NOR,SID185189,NOR2319_20260105_SID185189,Center City Philadelphia,1,2319,228004,0,1,NOR2319
MED,SID185189,MED2319_20260105_SID185189,Wawa,1,2319,007300,0,1,MED2319
NOR,SID185189,NOR2321_20260105_SID185189,Center City Philadelphia,1,2321,228004,0,1,NOR2321
MED,SID185189,MED2321_20260105_SID185189,Wawa,1,2321,007300,2,1,MED2321
NOR,SID185189,NOR2323_20260105_SID185189,Center City Philadelphia,1,2323,228004,2,1,NOR2323
MED,SID185189,MED2323_20260105_SID185189,Wawa,1,2323,007300,2,1,MED2323
NOR,SID185189,NOR2325_20260105_SID185189,Center City Philadelphia,1,2325,228004,2,1,NOR2325
MED,SID185189,MED2325_20260105_SID185189,Wawa,1,2325,007300,2,1,MED2325
NOR,SID185189,NOR2327_20260105_SID185189,Center City Philadelphia,1,2327,228004,2,1,NOR2327
MED,SID185189,MED2327_20260105_SID185189,Wawa,1,2327,007300,0,1,MED2327
NOR,SID185189,NOR2329_20260105_SID185189,Center City Philadelphia,1,2329,228004,0,1,NOR2329
MED,SID185189,MED2329_20260105_SID185189,Wawa,1,2329,007300,0,1,MED2329
NOR,SID185189,NOR2331_20260105_SID185189,Center City Philadelphia,1,2331,228004,0,1,NOR2331
MED,SID185189,MED2331_20260105_SID185189,Wawa,1,2331,007300,0,1,MED2331
NOR,SID185189,NOR2333_20260105_SID185189,Center City Philadelphia,1,2333,228004,0,1,NOR2333
MED,SID185189,MED2333_20260105_SID185189,Wawa,1,2333,007300,0,1,MED2333
NOR,SID185189,NOR2335_20260105_SID185189,Center City Philadelphia,1,2335,228004,0,1,NOR2335
MED,SID185189,MED2335_20260105_SID185189,Wawa,1,2335,007300,0,1,MED2335
WIL,SID185189,WIL2336_20260105_SID185189,Center City Philadelphia,0,2336,201007,2,1,WIL2336
WTR,SID185189,WTR2336_20260105_SID185189,West Trenton,0,2336,004327,2,1,WTR2336
NOR,SID185189,NOR2357_20260105_SID185189,Center City Philadelphia,1,2357,228004,0,1,NOR2357
MED,SID185189,MED2357_20260105_SID185189,Wawa,1,2357,007300,0,1,MED2357
NOR,SID185186,NOR2409_20260104_SID185186,Center City Philadelphia,1,2409,228004,0,1,NOR2409
AIR,SID185186,AIR2409_20260104_SID185186,Airport Terminals E & F,1,2409,007401,0,1,AIR2409
NOR,SID185186,NOR2413_20260104_SID185186,Center City Philadelphia,1,2413,228004,0,1,NOR2413
AIR,SID185186,AIR2413_20260104_SID185186,Airport Terminals E & F,1,2413,007401,0,1,AIR2413
NOR,SID185186,NOR2417_20260104_SID185186,Center City Philadelphia,1,2417,228004,0,1,NOR2417
AIR,SID185186,AIR2417_20260104_SID185186,Airport Terminals E & F,1,2417,007401,0,1,AIR2417
NOR,SID185186,NOR2421_20260104_SID185186,Center City Philadelphia,1,2421,228004,0,1,NOR2421
AIR,SID185186,AIR2421_20260104_SID185186,Airport Terminals E & F,1,2421,007401,0,1,AIR2421
NOR,SID185186,NOR2425_20260104_SID185186,Center City Philadelphia,1,2425,228004,0,1,NOR2425
AIR,SID185186,AIR2425_20260104_SID185186,Airport Terminals E & F,1,2425,007401,0,1,AIR2425
NOR,SID185186,NOR2429_20260104_SID185186,Center City Philadelphia,1,2429,228004,0,1,NOR2429
AIR,SID185186,AIR2429_20260104_SID185186,Airport Terminals E & F,1,2429,007401,0,1,AIR2429
NOR,SID185186,NOR2433_20260104_SID185186,Center City Philadelphia,1,2433,228004,0,1,NOR2433
AIR,SID185186,AIR2433_20260104_SID185186,Airport Terminals E & F,1,2433,007401,0,1,AIR2433
NOR,SID185186,NOR2437_20260104_SID185186,Center City Philadelphia,1,2437,228004,0,1,NOR2437
AIR,SID185186,AIR2437_20260104_SID185186,Airport Terminals E & F,1,2437,007401,0,1,AIR2437
NOR,SID185186,NOR2441_20260104_SID185186,Center City Philadelphia,1,2441,228004,0,1,NOR2441
AIR,SID185186,AIR2441_20260104_SID185186,Airport Terminals E & F,1,2441,007401,0,1,AIR2441
NOR,SID185186,NOR2445_20260104_SID185186,Center City Philadelphia,1,2445,228004,0,1,NOR2445
AIR,SID185186,AIR2445_20260104_SID185186,Airport Terminals E & F,1,2445,007401,0,1,AIR2445
NOR,SID185186,NOR2449_20260104_SID185186,Center City Philadelphia,1,2449,228004,0,1,NOR2449
AIR,SID185186,AIR2449_20260104_SID185186,Airport Terminals E & F,1,2449,007401,0,1,AIR2449
NOR,SID185186,NOR2453_20260104_SID185186,Center City Philadelphia,1,2453,228004,0,1,NOR2453
AIR,SID185186,AIR2453_20260104_SID185186,Airport Terminals E & F,1,2453,007401,0,1,AIR2453
NOR,SID185186,NOR2457_20260104_SID185186,Center City Philadelphia,1,2457,228004,0,1,NOR2457
AIR,SID185186,AIR2457_20260104_SID185186,Airport Terminals E & F,1,2457,007401,0,1,AIR2457
NOR,SID185186,NOR2461_20260104_SID185186,Center City Philadelphia,1,2461,228004,0,1,NOR2461
AIR,SID185186,AIR2461_20260104_SID185186,Airport Terminals E & F,1,2461,007401,0,1,AIR2461
NOR,SID185186,NOR2465_20260104_SID185186,Center City Philadelphia,1,2465,228004,0,1,NOR2465
AIR,SID185186,AIR2465_20260104_SID185186,Airport Terminals E & F,1,2465,007401,0,1,AIR2465
NOR,SID185186,NOR2469_20260104_SID185186,Center City Philadelphia,1,2469,228004,0,1,NOR2469
AIR,SID185186,AIR2469_20260104_SID185186,Airport Terminals E & F,1,2469,007401,0,1,AIR2469
NOR,SID185186,NOR2473_20260104_SID185186,Center City Philadelphia,1,2473,228004,0,1,NOR2473
AIR,SID185186,AIR2473_20260104_SID185186,Airport Terminals E & F,1,2473,007401,0,1,AIR2473
NOR,SID185186,NOR2477_20260104_SID185186,Center City Philadelphia,1,2477,228004,0,1,NOR2477
AIR,SID185186,AIR2477_20260104_SID185186,Airport Terminals E & F,1,2477,007401,0,1,AIR2477
WIL,SID185189,WIL2500_20260105_SID185189,Center City Philadelphia,0,2500,201007,2,1,WIL2500
LAN,SID185189,LAN2500_20260105_SID185189,Doylestown,0,2500,004538,2,1,LAN2500
NOR,SID185189,NOR2511_20260105_SID185189,Center City Philadelphia,1,2511,228004,2,1,NOR2511
PAO,SID185189,PAO2511_20260105_SID185189,Malvern,1,2511,007501,2,1,PAO2511
WIL,SID185189,WIL2514_20260105_SID185189,Center City Philadelphia,0,2514,201007,0,1,WIL2514
LAN,SID185189,LAN2514_20260105_SID185189,Doylestown,0,2514,004538,0,1,LAN2514
WIL,SID185189,WIL2518_20260105_SID185189,Center City Philadelphia,0,2518,201007,0,1,WIL2518
LAN,SID185189,LAN2518_20260105_SID185189,Doylestown,0,2518,004538,2,1,LAN2518
WIL,SID185189,WIL2522_20260105_SID185189,Center City Philadelphia,0,2522,201007,2,1,WIL2522
LAN,SID185189,LAN2522_20260105_SID185189,Doylestown,0,2522,004538,2,1,LAN2522
WIL,SID185189,WIL2524_20260105_SID185189,Center City Philadelphia,0,2524,201007,2,1,WIL2524
LAN,SID185189,LAN2524_20260105_SID185189,Doylestown,0,2524,004538,2,1,LAN2524
WIL,SID185189,WIL2530_20260105_SID185189,Center City Philadelphia,0,2530,201007,0,1,WIL2530
LAN,SID185189,LAN2530_20260105_SID185189,Doylestown,0,2530,004538,0,1,LAN2530
NOR,SID185189,NOR2547_20260105_SID185189,Center City Philadelphia,1,2547,228004,2,1,NOR2547
PAO,SID185189,PAO2547_20260105_SID185189,Malvern,1,2547,007501,2,1,PAO2547
NOR,SID185189,NOR2553_20260105_SID185189,Center City Philadelphia,1,2553,228004,2,1,NOR2553
PAO,SID185189,PAO2553_20260105_SID185189,Malvern,1,2553,007501,2,1,PAO2553
NOR,SID185189,NOR2555_20260105_SID185189,Center City Philadelphia,1,2555,228004,2,1,NOR2555
PAO,SID185189,PAO2555_20260105_SID185189,Malvern,1,2555,007501,0,1,PAO2555
NOR,SID185189,NOR2565_20260105_SID185189,Center City Philadelphia,1,2565,228004,0,1,NOR2565
PAO,SID185189,PAO2565_20260105_SID185189,Malvern,1,2565,007501,0,1,PAO2565
WIL,SID185186,WIL2708_20260104_SID185186,Center City Philadelphia,0,2708,201007,0,1,WIL2708
CHE,SID185186,CHE2708_20260104_SID185186,Chestnut Hill East,0,2708,004720,0,1,CHE2708
WIL,SID185186,WIL2712_20260104_SID185186,Center City Philadelphia,0,2712,201007,0,1,WIL2712
CHE,SID185186,CHE2712_20260104_SID185186,Chestnut Hill East,0,2712,004720,0,1,CHE2712
WIL,SID185186,WIL2716_20260104_SID185186,Center City Philadelphia,0,2716,201007,0,1,WIL2716
CHE,SID185186,CHE2716_20260104_SID185186,Chestnut Hill East,0,2716,004720,0,1,CHE2716
WIL,SID185186,WIL2720_20260104_SID185186,Center City Philadelphia,0,2720,201007,0,1,WIL2720
CHE,SID185186,CHE2720_20260104_SID185186,Chestnut Hill East,0,2720,004720,0,1,CHE2720
WIL,SID185186,WIL2724_20260104_SID185186,Center City Philadelphia,0,2724,201007,0,1,WIL2724
CHE,SID185186,CHE2724_20260104_SID185186,Chestnut Hill East,0,2724,004720,0,1,CHE2724
WIL,SID185186,WIL2728_20260104_SID185186,Center City Philadelphia,0,2728,201007,0,1,WIL2728
CHE,SID185186,CHE2728_20260104_SID185186,Chestnut Hill East,0,2728,004720,0,1,CHE2728
WIL,SID185186,WIL2732_20260104_SID185186,Center City Philadelphia,0,2732,201007,0,1,WIL2732
CHE,SID185186,CHE2732_20260104_SID185186,Chestnut Hill East,0,2732,004720,0,1,CHE2732
WIL,SID185186,WIL2736_20260104_SID185186,Center City Philadelphia,0,2736,201007,0,1,WIL2736
CHE,SID185186,CHE2736_20260104_SID185186,Chestnut Hill East,0,2736,004720,0,1,CHE2736
WIL,SID185186,WIL2740_20260104_SID185186,Center City Philadelphia,0,2740,201007,0,1,WIL2740
CHE,SID185186,CHE2740_20260104_SID185186,Chestnut Hill East,0,2740,004720,0,1,CHE2740
MED,SID185189,MED302_20260105_SID185189,Center City Philadelphia,0,302,300007,0,1,MED302
WTR,SID185189,WTR302_20260105_SID185189,West Trenton,0,302,004327,2,1,WTR302
WTR,SID185189,WTR303_20260105_SID185189,Center City Philadelphia,1,303,327004,2,1,WTR303
MED,SID185189,MED303_20260105_SID185189,Media,1,303,007300,2,1,MED303
MED,SID185189,MED304_20260105_SID185189,Temple University,0,304,300007,2,1,MED304
MED,SID185189,MED306_20260105_SID185189,Center City Philadelphia,0,306,300007,2,1,MED306
WTR,SID185189,WTR306_20260105_SID185189,West Trenton,0,306,004327,2,1,WTR306
MED,SID185189,MED3200_20260105_SID185189,Center City Philadelphia,0,3200,300007,0,1,MED3200
NOR,SID185189,NOR3200_20260105_SID185189,Norristown Elm Street,0,3200,004228,2,1,NOR3200
MED,SID185189,MED3206_20260105_SID185189,Center City Philadelphia,0,3206,300007,2,1,MED3206
NOR,SID185189,NOR3206_20260105_SID185189,Norristown Transit Center,0,3206,004228,2,1,NOR3206
MED,SID185189,MED3208_20260105_SID185189,Center City Philadelphia,0,3208,300007,2,1,MED3208
NOR,SID185189,NOR3208_20260105_SID185189,Norristown Elm Street,0,3208,004228,2,1,NOR3208
WTR,SID185189,WTR3209_20260105_SID185189,Center City Philadelphia,1,3209,327004,2,1,WTR3209
WIL,SID185189,WIL3209_20260105_SID185189,Wilmington,1,3209,007201,0,1,WIL3209
MED,SID185189,MED3212_20260105_SID185189,Center City Philadelphia,0,3212,300007,2,1,MED3212
NOR,SID185189,NOR3212_20260105_SID185189,Norristown Elm Street,0,3212,004228,0,1,NOR3212
MED,SID185189,MED3214_20260105_SID185189,Center City Philadelphia,0,3214,300007,0,1,MED3214
NOR,SID185189,NOR3214_20260105_SID185189,Norristown Elm Street,0,3214,004228,0,1,NOR3214
MED,SID185189,MED3218_20260105_SID185189,Center City Philadelphia,0,3218,300007,0,1,MED3218
NOR,SID185189,NOR3218_20260105_SID185189,Norristown Elm Street,0,3218,004228,0,1,NOR3218
WTR,SID185189,WTR3219_20260105_SID185189,Center City Philadelphia,1,3219,327004,0,1,WTR3219
WIL,SID185189,WIL3219_20260105_SID185189,Newark DE,1,3219,007201,0,1,WIL3219
MED,SID185189,MED3220_20260105_SID185189,Center City Philadelphia,0,3220,300007,0,1,MED3220
NOR,SID185189,NOR3220_20260105_SID185189,Norristown Elm Street,0,3220,004228,0,1,NOR3220
MED,SID185189,MED3222_20260105_SID185189,Center City Philadelphia,0,3222,300007,0,1,MED3222
NOR,SID185189,NOR3222_20260105_SID185189,Norristown Elm Street,0,3222,004228,0,1,NOR3222
MED,SID185189,MED3224_20260105_SID185189,Center City Philadelphia,0,3224,300007,0,1,MED3224
NOR,SID185189,NOR3224_20260105_SID185189,Norristown Elm Street,0,3224,004228,2,1,NOR3224
MED,SID185189,MED3226_20260105_SID185189,Center City Philadelphia,0,3226,300007,2,1,MED3226
NOR,SID185189,NOR3226_20260105_SID185189,Norristown Elm Street,0,3226,004228,2,1,NOR3226
MED,SID185189,MED3228_20260105_SID185189,Center City Philadelphia,0,3228,300007,2,1,MED3228
NOR,SID185189,NOR3228_20260105_SID185189,Norristown Elm Street,0,3228,004228,2,1,NOR3228
MED,SID185189,MED3230_20260105_SID185189,Center City Philadelphia,0,3230,300007,2,1,MED3230
NOR,SID185189,NOR3230_20260105_SID185189,Norristown Elm Street,0,3230,004228,0,1,NOR3230
WTR,SID185189,WTR3231_20260105_SID185189,Center City Philadelphia,1,3231,327004,2,1,WTR3231
WIL,SID185189,WIL3231_20260105_SID185189,Newark DE,1,3231,007201,2,1,WIL3231
MED,SID185189,MED3232_20260105_SID185189,Center City Philadelphia,0,3232,300007,0,1,MED3232
NOR,SID185189,NOR3232_20260105_SID185189,Norristown Elm Street,0,3232,004228,0,1,NOR3232
MED,SID185189,MED3234_20260105_SID185189,Center City Philadelphia,0,3234,300007,0,1,MED3234
NOR,SID185189,NOR3234_20260105_SID185189,Norristown Elm Street,0,3234,004228,0,1,NOR3234
MED,SID185189,MED3236_20260105_SID185189,Center City Philadelphia,0,3236,300007,0,1,MED3236
NOR,SID185189,NOR3236_20260105_SID185189,Norristown Elm Street,0,3236,004228,0,1,NOR3236
MED,SID185189,MED334_20260105_SID185189,Center City Philadelphia,0,334,300007,2,1,MED334
WTR,SID185189,WTR334_20260105_SID185189,West Trenton,0,334,004327,2,1,WTR334
MED,SID185189,MED3476_20260105_SID185189,Center City Philadelphia,0,3476,300007,2,1,MED3476
WAR,SID185189,WAR3476_20260105_SID185189,Glenside,0,3476,004417,2,1,WAR3476
MED,SID185189,MED3484_20260105_SID185189,Temple University,0,3484,300007,2,1,MED3484
WTR,SID185189,WTR3501_20260105_SID185189,Center City Philadelphia,1,3501,327004,2,1,WTR3501
PAO,SID185189,PAO3501_20260105_SID185189,Malvern,1,3501,007501,2,1,PAO3501
MED,SID185189,MED3504_20260105_SID185189,Center City Philadelphia,0,3504,300007,2,1,MED3504
LAN,SID185189,LAN3504_20260105_SID185189,Lansdale,0,3504,004538,2,1,LAN3504
MED,SID185186,MED3506_20260104_SID185186,Center City Philadelphia,0,3506,300007,0,1,MED3506
LAN,SID185186,LAN3506_20260104_SID185186,Doylestown,0,3506,004538,0,1,LAN3506
MED,SID185186,MED3510_20260104_SID185186,Center City Philadelphia,0,3510,300007,0,1,MED3510
LAN,SID185186,LAN3510_20260104_SID185186,Doylestown,0,3510,004538,0,1,LAN3510
MED,SID185186,MED3514_20260104_SID185186,Center City Philadelphia,0,3514,300007,0,1,MED3514
LAN,SID185186,LAN3514_20260104_SID185186,Doylestown,0,3514,004538,0,1,LAN3514
MED,SID185186,MED3518_20260104_SID185186,Center City Philadelphia,0,3518,300007,0,1,MED3518
LAN,SID185186,LAN3518_20260104_SID185186,Doylestown,0,3518,004538,0,1,LAN3518
MED,SID185186,MED3522_20260104_SID185186,Center City Philadelphia,0,3522,300007,0,1,MED3522
LAN,SID185186,LAN3522_20260104_SID185186,Doylestown,0,3522,004538,0,1,LAN3522
LAN,SID185189,LAN3526_20260105_SID185189,Doylestown,0,3526,004538,0,1,LAN3526
MED,SID185186,MED3526_20260104_SID185186,Center City Philadelphia,0,3526,300007,0,1,MED3526
LAN,SID185186,LAN3526_20260104_SID185186,Doylestown,0,3526,004538,0,1,LAN3526
MED,SID185186,MED3530_20260104_SID185186,Center City Philadelphia,0,3530,300007,0,1,MED3530
LAN,SID185186,LAN3530_20260104_SID185186,Doylestown,0,3530,004538,0,1,LAN3530
MED,SID185186,MED3534_20260104_SID185186,Center City Philadelphia,0,3534,300007,0,1,MED3534
LAN,SID185186,LAN3534_20260104_SID185186,Doylestown,0,3534,004538,0,1,LAN3534
MED,SID185186,MED3538_20260104_SID185186,Center City Philadelphia,0,3538,300007,0,1,MED3538
LAN,SID185186,LAN3538_20260104_SID185186,Doylestown,0,3538,004538,0,1,LAN3538
WTR,SID185189,WTR3541_20260105_SID185189,Center City Philadelphia,1,3541,327004,2,1,WTR3541
PAO,SID185189,PAO3541_20260105_SID185189,Malvern,1,3541,007501,2,1,PAO3541
MED,SID185186,MED3542_20260104_SID185186,Center City Philadelphia,0,3542,300007,0,1,MED3542
LAN,SID185186,LAN3542_20260104_SID185186,Doylestown,0,3542,004538,0,1,LAN3542
MED,SID185186,MED3546_20260104_SID185186,Center City Philadelphia,0,3546,300007,0,1,MED3546
LAN,SID185186,LAN3546_20260104_SID185186,Doylestown,0,3546,004538,0,1,LAN3546
WTR,SID185189,WTR3549_20260105_SID185189,Center City Philadelphia,1,3549,327004,0,1,WTR3549
PAO,SID185189,PAO3549_20260105_SID185189,Thorndale,1,3549,007501,0,1,PAO3549
MED,SID185186,MED3550_20260104_SID185186,Center City Philadelphia,0,3550,300007,0,1,MED3550
LAN,SID185186,LAN3550_20260104_SID185186,Doylestown,0,3550,004538,0,1,LAN3550
WTR,SID185189,WTR3553_20260105_SID185189,Center City Philadelphia,1,3553,327004,0,1,WTR3553
PAO,SID185189,PAO3553_20260105_SID185189,Malvern,1,3553,007501,0,1,PAO3553
MED,SID185186,MED3554_20260104_SID185186,Center City Philadelphia,0,3554,300007,0,1,MED3554
LAN,SID185186,LAN3554_20260104_SID185186,Doylestown,0,3554,004538,0,1,LAN3554
WTR,SID185189,WTR3557_20260105_SID185189,Center City Philadelphia,1,3557,327004,0,1,WTR3557
PAO,SID185189,PAO3557_20260105_SID185189,Thorndale,1,3557,007501,0,1,PAO3557
MED,SID185186,MED3558_20260104_SID185186,Center City Philadelphia,0,3558,300007,0,1,MED3558
LAN,SID185186,LAN3558_20260104_SID185186,Doylestown,0,3558,004538,0,1,LAN3558
WTR,SID185189,WTR3561_20260105_SID185189,Center City Philadelphia,1,3561,327004,0,1,WTR3561
PAO,SID185189,PAO3561_20260105_SID185189,Malvern,1,3561,007501,0,1,PAO3561
MED,SID185186,MED3562_20260104_SID185186,Center City Philadelphia,0,3562,300007,0,1,MED3562
LAN,SID185186,LAN3562_20260104_SID185186,Doylestown,0,3562,004538,0,1,LAN3562
MED,SID185186,MED3566_20260104_SID185186,Center City Philadelphia,0,3566,300007,0,1,MED3566
LAN,SID185186,LAN3566_20260104_SID185186,Doylestown,0,3566,004538,0,1,LAN3566
MED,SID185186,MED3570_20260104_SID185186,Center City Philadelphia,0,3570,300007,0,1,MED3570
LAN,SID185186,LAN3570_20260104_SID185186,Doylestown,0,3570,004538,0,1,LAN3570
MED,SID185186,MED3574_20260104_SID185186,Center City Philadelphia,0,3574,300007,0,1,MED3574
LAN,SID185186,LAN3574_20260104_SID185186,Doylestown,0,3574,004538,0,1,LAN3574
WTR,SID185189,WTR3591_20260105_SID185189,Center City Philadelphia,1,3591,327004,2,1,WTR3591
PAO,SID185189,PAO3591_20260105_SID185189,Thorndale,1,3591,007501,2,1,PAO3591
LAN,SID185189,LAN3592_20260105_SID185189,Doylestown,0,3592,004538,2,1,LAN3592
WTR,SID185189,WTR3593_20260105_SID185189,Center City Philadelphia,1,3593,327004,2,1,WTR3593
PAO,SID185189,PAO3593_20260105_SID185189,Thorndale,1,3593,007501,2,1,PAO3593
MED,SID185189,MED366_20260105_SID185189,Center City Philadelphia,0,366,300007,0,1,MED366
WTR,SID185189,WTR366_20260105_SID185189,West Trenton,0,366,004327,0,1,WTR366
MED,SID185189,MED3782_20260105_SID185189,Center City Philadelphia,0,3782,300007,2,1,MED3782
CHE,SID185189,CHE3782_20260105_SID185189,Chestnut Hill East,0,3782,004720,2,1,CHE3782
WTR,SID185186,WTR3807_20260104_SID185186,Center City Philadelphia,1,3807,327004,0,1,WTR3807
CHW,SID185186,CHW3807_20260104_SID185186,Chestnut Hill West,1,3807,007801,0,1,CHW3807
WTR,SID185189,WTR381_20260105_SID185189,Center City Philadelphia,1,381,327004,0,1,WTR381
MED,SID185189,MED381_20260105_SID185189,Media,1,381,007300,2,1,MED381
WTR,SID185186,WTR3811_20260104_SID185186,Center City Philadelphia,1,3811,327004,0,1,WTR3811
CHW,SID185186,CHW3811_20260104_SID185186,Chestnut Hill West,1,3811,007801,0,1,CHW3811
WTR,SID185186,WTR3815_20260104_SID185186,Center City Philadelphia,1,3815,327004,0,1,WTR3815
CHW,SID185186,CHW3815_20260104_SID185186,Chestnut Hill West,1,3815,007801,0,1,CHW3815
WTR,SID185186,WTR3819_20260104_SID185186,Center City Philadelphia,1,3819,327004,0,1,WTR3819
CHW,SID185186,CHW3819_20260104_SID185186,Chestnut Hill West,1,3819,007801,0,1,CHW3819
WTR,SID185186,WTR3823_20260104_SID185186,Center City Philadelphia,1,3823,327004,0,1,WTR3823
CHW,SID185186,CHW3823_20260104_SID185186,Chestnut Hill West,1,3823,007801,0,1,CHW3823
WTR,SID185186,WTR3827_20260104_SID185186,Center City Philadelphia,1,3827,327004,0,1,WTR3827
CHW,SID185186,CHW3827_20260104_SID185186,Chestnut Hill West,1,3827,007801,0,1,CHW3827
WTR,SID185186,WTR3831_20260104_SID185186,Center City Philadelphia,1,3831,327004,0,1,WTR3831
CHW,SID185186,CHW3831_20260104_SID185186,Chestnut Hill West,1,3831,007801,0,1,CHW3831
WTR,SID185186,WTR3835_20260104_SID185186,Center City Philadelphia,1,3835,327004,0,1,WTR3835
CHW,SID185186,CHW3835_20260104_SID185186,Chestnut Hill West,1,3835,007801,0,1,CHW3835
