"route_id","service_id","trip_id","trip_headsign","direction_id","shape_id","bikes_allowed"
12,3,4151,"LINDENWOLD LOCAL",1,1,1
12,3,4152,"LINDENWOLD SPECIAL",1,1,1
12,3,4153,"LINDENWOLD SPECIAL",1,1,1
12,3,4154,"LINDENWOLD SPECIAL",1,1,1
12,3,4155,"LINDENWOLD SPECIAL",1,1,1
12,3,4156,"LINDENWOLD SPECIAL",1,1,1
12,3,4157,"LINDENWOLD LOCAL",1,1,1
12,3,4158,"LINDENWOLD LOCAL",1,1,1
12,3,4159,"LINDENWOLD LOCAL",1,1,1
12,3,4160,"LINDENWOLD LOCAL",1,1,1
12,3,4161,"LINDENWOLD LOCAL",1,1,1
12,3,4162,"LINDENWOLD LOCAL",1,1,1
12,3,4163,"LINDENWOLD LOCAL",1,1,1
12,3,4164,"LINDENWOLD LOCAL",1,1,1
12,3,4165,"LINDENWOLD LOCAL",1,1,1
12,3,4166,"LINDENWOLD LOCAL",1,1,1
12,3,4167,"LINDENWOLD LOCAL",1,1,1
12,3,4168,"LINDENWOLD LOCAL",1,1,1
12,3,4169,"LINDENWOLD LOCAL",1,1,1
12,3,4170,"LINDENWOLD LOCAL",1,1,1
12,3,4171,"LINDENWOLD LOCAL",1,1,1
12,3,4172,"LINDENWOLD LOCAL",1,1,1
12,3,4173,"LINDENWOLD LOCAL",1,1,1
12,3,4174,"LINDENWOLD LOCAL",1,1,1
12,3,4175,"LINDENWOLD LOCAL",1,1,1
12,3,4176,"LINDENWOLD LOCAL",1,1,1
12,3,4177,"LINDENWOLD LOCAL",1,1,1
12,3,4178,"LINDENWOLD LOCAL",1,1,1
12,3,4179,"LINDENWOLD LOCAL",1,1,1
12,3,4180,"LINDENWOLD LOCAL",1,1,1
12,3,4181,"LINDENWOLD LOCAL",1,1,1
12,3,4182,"LINDENWOLD LOCAL",1,1,1
12,3,4183,"LINDENWOLD LOCAL",1,1,1
12,3,4184,"LINDENWOLD LOCAL",1,1,1
12,3,4185,"LINDENWOLD LOCAL",1,1,1
12,3,4186,"LINDENWOLD LOCAL",1,1,1
